depth,height,width,yaw,pitch,roll,taper_width,taper_height,chromosome,fitness
60,60,60,153.15,0,0,0,0,"[60, 60, 60, 153.15, 0, 0, 0, 0]",119.95474977521621
60,60,60,154.94,0,0,0,0,"[60, 60, 60, 154.94, 0, 0, 0, 0]",120.07850149326012
60,60,60,156.73,0,0,0,0,"[60, 60, 60, 156.73, 0, 0, 0, 0]",120.19315865154675
60,60,60,158.52,0,0,0,0,"[60, 60, 60, 158.52, 0, 0, 0, 0]",120.28901765685742
60,60,60,160.31,0,0,0,0,"[60, 60, 60, 160.31, 0, 0, 0, 0]",120.31768957474412
60,60,60,162.1,0,0,0,0,"[60, 60, 60, 162.1, 0, 0, 0, 0]",120.4213317803776
60,60,60,163.89000000000001,0,0,0,0,"[60, 60, 60, 163.89000000000001, 0, 0, 0, 0]",120.5163981933944
60,60,60,165.68,0,0,0,0,"[60, 60, 60, 165.68, 0, 0, 0, 0]",120.59558241852343
60,60,60,167.47,0,0,0,0,"[60, 60, 60, 167.47, 0, 0, 0, 0]",120.67487263258485
60,60,60,169.26,0,0,0,0,"[60, 60, 60, 169.26, 0, 0, 0, 0]",120.75272863251183
60,60,60,171.05,0,0,0,0,"[60, 60, 60, 171.05, 0, 0, 0, 0]",120.81935854413558
60,60,60,172.84,0,0,0,0,"[60, 60, 60, 172.84, 0, 0, 0, 0]",120.87554763944658
60,60,60,174.63,0,0,0,0,"[60, 60, 60, 174.63, 0, 0, 0, 0]",120.92755090856653
60,60,60,176.42000000000002,0,0,0,0,"[60, 60, 60, 176.42000000000002, 0, 0, 0, 0]",120.96857765845559
60,60,60,178.21,0,0,0,0,"[60, 60, 60, 178.21, 0, 0, 0, 0]",121.0
