depth,height,width,yaw,pitch,roll,taper_width,taper_height,chromosome,fitness
60,60,60,0,0,0,0,6.6000000000000005,"[60, 60, 60, 0, 0, 0, 0, 6.6000000000000005]",112.48362514011689
60,60,60,0,0,0,0,6.7,"[60, 60, 60, 0, 0, 0, 0, 6.7]",112.484569532332
60,60,60,0,0,0,0,6.800000000000001,"[60, 60, 60, 0, 0, 0, 0, 6.800000000000001]",112.48466198626613
60,60,60,0,0,0,0,6.9,"[60, 60, 60, 0, 0, 0, 0, 6.9]",112.48526156990403
60,60,60,0,0,0,0,7.0,"[60, 60, 60, 0, 0, 0, 0, 7.0]",112.48561026291364
60,60,60,0,0,0,0,7.1000000000000005,"[60, 60, 60, 0, 0, 0, 0, 7.1000000000000005]",112.4868222917336
60,60,60,0,0,0,0,7.2,"[60, 60, 60, 0, 0, 0, 0, 7.2]",112.48698075149323
60,60,60,0,0,0,0,7.300000000000001,"[60, 60, 60, 0, 0, 0, 0, 7.300000000000001]",112.4874030051891
60,60,60,0,0,0,0,7.4,"[60, 60, 60, 0, 0, 0, 0, 7.4]",112.488258919743
60,60,60,0,0,0,0,7.5,"[60, 60, 60, 0, 0, 0, 0, 7.5]",112.48839199148352
60,60,60,0,0,0,0,7.6000000000000005,"[60, 60, 60, 0, 0, 0, 0, 7.6000000000000005]",112.48887383884
60,60,60,0,0,0,0,7.7,"[60, 60, 60, 0, 0, 0, 0, 7.7]",112.48945270738443
60,60,60,0,0,0,0,7.800000000000001,"[60, 60, 60, 0, 0, 0, 0, 7.800000000000001]",112.48956072189496
60,60,60,0,0,0,0,7.9,"[60, 60, 60, 0, 0, 0, 0, 7.9]",112.48956072189496
60,60,60,0,0,0,0,8.0,"[60, 60, 60, 0, 0, 0, 0, 8.0]",112.48984061669066
60,60,60,0,0,0,0,8.1,"[60, 60, 60, 0, 0, 0, 0, 8.1]",112.49239288653249
60,60,60,0,0,0,0,8.200000000000001,"[60, 60, 60, 0, 0, 0, 0, 8.200000000000001]",112.49239288653249
60,60,60,0,0,0,0,8.3,"[60, 60, 60, 0, 0, 0, 0, 8.3]",112.49244814021264
60,60,60,0,0,0,0,8.4,"[60, 60, 60, 0, 0, 0, 0, 8.4]",112.49262130502865
60,60,60,0,0,0,0,8.5,"[60, 60, 60, 0, 0, 0, 0, 8.5]",112.492908458779
60,60,60,0,0,0,0,8.6,"[60, 60, 60, 0, 0, 0, 0, 8.6]",112.49330935586678
60,60,60,0,0,0,0,8.700000000000001,"[60, 60, 60, 0, 0, 0, 0, 8.700000000000001]",112.4939698801518
60,60,60,0,0,0,0,8.8,"[60, 60, 60, 0, 0, 0, 0, 8.8]",112.49423083366759
60,60,60,0,0,0,0,8.9,"[60, 60, 60, 0, 0, 0, 0, 8.9]",112.49423083366759
60,60,60,0,0,0,0,9.0,"[60, 60, 60, 0, 0, 0, 0, 9.0]",112.49435435851075
60,60,60,0,0,0,0,9.1,"[60, 60, 60, 0, 0, 0, 0, 9.1]",112.49534099657512
60,60,60,0,0,0,0,9.200000000000001,"[60, 60, 60, 0, 0, 0, 0, 9.200000000000001]",112.49557794288117
60,60,60,0,0,0,0,9.3,"[60, 60, 60, 0, 0, 0, 0, 9.3]",112.49557794288117
60,60,60,0,0,0,0,9.4,"[60, 60, 60, 0, 0, 0, 0, 9.4]",112.49616078798255
60,60,60,0,0,0,0,9.5,"[60, 60, 60, 0, 0, 0, 0, 9.5]",112.49616078798255
60,60,60,0,0,0,0,9.600000000000001,"[60, 60, 60, 0, 0, 0, 0, 9.600000000000001]",112.4967220829037
60,60,60,0,0,0,0,9.700000000000001,"[60, 60, 60, 0, 0, 0, 0, 9.700000000000001]",112.49679339735675
60,60,60,0,0,0,0,9.8,"[60, 60, 60, 0, 0, 0, 0, 9.8]",112.49679339735675
60,60,60,0,0,0,0,9.9,"[60, 60, 60, 0, 0, 0, 0, 9.9]",112.49679339735675
